Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
2020-12-19,12360,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,11,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,15,4,0,1,0,0,0,0,0,0,0,0,0,0
2020-12-22,22,4,0,1,0,0,0,0,0,0,0,0,0,0
2020-12-23,452,5,0,1,0,0,0,0,0,0,0,0,0,0
2020-12-24,1140,5,0,1,0,0,0,0,0,0,0,0,0,0
2020-12-25,5902,3,0,1,0,0,0,0,0,0,0,0,0,0
2020-12-26,55651,6,0,1,0,0,0,0,0,0,0,0,0,0
2020-12-27,77678,29,2,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,120374,41,6,1,0,0,0,0,0,0,0,0,0,0
2020-12-29,235608,53,9,1,20493,0,1,0,0,0,0,0,0,0
2020-12-30,390790,79,9,1,40595,0,1,0,0,0,0,0,0,0
2020-12-31,555750,86,9,1,43401,0,1,0,0,0,0,0,0,0
2021-01-01,683833,158,19,5,43528,6,13,0,0,0,0,0,0,0
2021-01-02,907215,1948,20,9,46838,3,7,0,0,0,0,0,0,0
2021-01-03,960194,242,20,9,47282,3,7,0,0,0,0,0,0,0
2021-01-04,1241614,338,22,65,57745,3,7,0,0,0,0,0,0,0
2021-01-05,1574422,379,22,69,68472,3,11,0,0,0,0,0,0,0
2021-01-06,1909275,433,27,73,78585,3,14,0,0,0,0,0,0,0
2021-01-07,2313304,493,37,81,96811,3,16,0,0,0,0,0,0,0
2021-01-08,5252863,1389,364,155,124704,16,60,0,0,2,0,0,0,0
2021-01-09,4497135,47964,207,118,134912,8,36,0,0,1,0,0,0,0
2021-01-10,4560876,1257,213,120,136087,8,37,0,0,1,0,0,0,0
2021-01-11,5006038,1735,220,126,155915,8,39,0,0,1,0,0,0,0
2021-01-12,11004836,3838079,232,128,175306,8,42,0,0,1,0,0,0,0
2021-01-13,12165973,4255036,233,128,192078,10,46,0,0,3,0,0,0,0
2021-01-14,6726114,22923,245,128,208727,10,47,0,0,3,0,0,0,0
2021-01-15,18567204,5198914,857,185,226174,30,126,0,0,6,0,0,0,0
2021-01-16,9329755,143797,490,142,232059,17,75,0,0,4,0,0,0,0
2021-01-17,9216226,70866,498,144,233122,17,75,0,0,4,0,0,0,0
2021-01-18,9761380,90241,512,144,242955,17,75,0,0,4,0,0,0,0
2021-01-19,19315617,6946768,618,144,256209,17,77,1,0,4,0,0,0,0
2021-01-20,20434213,7390989,628,144,275643,17,77,1,0,4,0,0,0,0
2021-01-21,21683141,7908796,641,146,289757,17,79,1,0,4,0,0,0,0
2021-01-22,28709755,8711084,1871,203,298981,346,177,1,2,8,0,0,0,0
2021-01-23,26075907,9463924,1095,152,302924,175,104,1,1,5,0,0,0,0
2021-01-24,26602020,9950488,1104,154,303227,175,104,1,1,5,0,0,0,0
2021-01-25,27652048,10367583,1122,156,317439,175,106,1,1,5,0,0,0,0
2021-01-26,28793446,10743535,1176,156,330217,175,107,1,1,5,0,0,0,0
2021-01-27,30032488,11343923,1198,160,340330,177,107,1,1,7,0,0,0,0
2021-01-28,31528539,12109787,1211,162,356379,177,107,1,1,7,0,0,0,0
2021-01-29,40802071,13122252,3596,227,379889,559,244,1,10,16,0,0,0,0
2021-01-30,36601168,14108026,2076,174,389201,283,139,1,5,10,0,0,0,0
2021-01-31,37257419,14681008,2094,176,389824,284,140,2,5,10,0,0,0,0
2021-02-01,38493717,15213735,2231,178,409340,284,141,2,5,10,0,0,0,0
2021-02-02,39545635,15493100,2370,184,433191,13473,141,2,5,10,0,0,0,0
2021-02-03,40898136,16093082,2434,186,459805,183678,144,2,5,10,0,0,0,0
2021-02-04,42348633,16836858,2460,196,487918,357523,167,2,5,10,0,0,0,0
2021-02-05,53797835,17994923,6296,329,520959,526694,357,4,18,16,0,0,0,0
2021-02-06,47776044,19271507,6543,239,531881,554148,219,4,9,10,0,0,0,0
2021-02-07,48514401,20248319,9417,243,533261,562780,223,4,9,10,0,0,0,0
2021-02-08,49776600,20876593,15088,249,556694,783997,224,4,9,10,0,0,0,0
2021-02-09,50983713,21281730,29131,249,576890,1026180,4088,4,9,10,0,0,0,0
2021-02-10,52615443,22111440,66013,251,592511,1298288,20704,4,9,10,0,0,0,0
2021-02-11,54233582,23028445,134770,255,610364,1549335,54836,4,9,10,0,0,0,0
2021-02-12,67617236,24560189,559419,385,630999,1779028,87428,4,28,16,0,0,0,0
2021-02-13,59800938,25744100,426256,281,631632,1807992,106124,4,14,10,0,0,0,0
2021-02-14,60480180,26730445,457547,285,631783,1812454,111429,4,14,10,0,0,0,0
2021-02-15,33823744,1276200,540036,309,633098,2078237,122930,4,14,10,0,0,0,0
2021-02-16,62865198,28084124,641653,311,634396,2298230,130465,4,14,10,0,0,0,0
2021-02-17,64128785,28711539,757839,319,658799,2486209,134427,4,14,10,0,0,0,0
2021-02-18,65648771,29544985,895358,331,722611,2641432,141837,4,14,10,0,0,0,0
2021-02-19,80794388,31232894,2350655,487,824939,2784466,172596,4,40,20,0,2,0,0
2021-02-20,71437813,32080621,1706466,369,838912,2793354,198528,4,20,12,0,1,0,0
2021-02-21,71538860,32544312,1779877,375,858693,2794519,203091,4,20,12,0,1,0,0
2021-02-22,72850880,33068779,1941650,377,903676,2890575,233594,4,20,12,0,1,0,0
2021-02-23,74105430,33485931,2151310,381,940444,2960500,260983,4,20,12,0,1,0,0
2021-02-24,75721268,34176466,2405428,383,972207,3017668,283894,4,20,12,0,1,0,0
2021-02-25,77503325,35113251,2753353,383,998525,3070027,299784,4,20,12,0,1,0,0
2021-02-26,94975420,37035430,6094032,620,1044348,3126356,640124,4,50,26,0,2,0,0
2021-02-27,84277783,38158249,4550270,468,1029566,3136606,484623,4,25,15,0,1,0,0
2021-02-28,84201782,39007763,4708126,472,1030343,3143976,485624,4,25,15,0,1,0,0
2021-03-01,85796367,39904497,5032844,481,1050890,3291079,495629,4,25,15,0,1,0,0
2021-03-02,87589811,40779734,5519537,486,1069922,3459311,509888,4,25,15,0,1,0,0
2021-03-03,89511938,41808459,6031258,492,1087616,3785537,546184,4,25,15,0,1,0,0
2021-03-04,91513250,42941787,6638405,503,1109682,4106247,643630,4,25,15,0,1,0,0
2021-03-05,111393896,45491049,11447580,927,1156859,4419066,1322663,4,56,28,0,2,0,0
2021-03-06,99624518,46668049,9056035,673,1138678,4462782,1016416,4,28,16,0,1,0,0
2021-03-07,99361283,47422575,9392227,704,1139055,4478760,1025458,4,28,16,0,1,0,0
2021-03-08,101173777,48263264,9915612,209351,1157041,4854750,1094844,4,28,16,0,1,0,0
2021-03-09,103000545,49083209,10523251,308974,1193407,5224227,1169516,4,28,16,0,1,0,0
2021-03-10,105115243,50096931,11163167,459992,1246585,5620097,1277525,4,28,16,0,1,0,0
2021-03-11,107407308,51417472,11909718,639808,1338661,6032487,1373067,4,28,16,0,1,0,0
2021-03-12,129738446,54356943,18320198,876025,1518425,6403499,2073627,4,68,28,0,4,0,0
2021-03-13,117012004,55998267,14805892,1191073,1496579,6460838,1624042,4,34,16,0,2,0,0
2021-03-14,115670989,56120245,15009810,1275900,1499046,6475381,1633717,4,34,16,0,2,0,0
2021-03-15,117869061,57165307,15449556,1431333,1589650,6895978,1707342,4,34,16,0,2,0,0
2021-03-16,119858730,58074921,15511764,1573277,1685611,7269478,1768927,4,34,16,0,2,0,0
2021-03-17,122316667,59226761,15569042,1770400,1799540,7601072,1817914,4,34,16,0,2,0,0
2021-03-18,125048529,60557430,15630952,1915760,1914682,7935495,1858212,4,34,16,0,2,0,0
2021-03-19,150128669,63636352,21374768,2031730,2247393,8256719,2417744,4,78,30,0,4,0,0
2021-03-20,134763870,64432058,17244064,2169299,2150649,8311341,1923798,4,39,17,0,2,0,0
2021-03-21,134027043,64950470,17161515,2304263,2169912,8324448,1925233,5,43,17,0,2,0,0
2021-03-22,136950793,65850562,17587025,2412157,2234119,8588121,1953540,5,43,17,0,2,0,0
2021-03-23,139262862,66646213,18197112,2495220,2322378,8798568,1977585,5,43,17,0,2,0,0
2021-03-24,141970298,67647802,18834809,2628295,2355427,8998373,1989586,5,43,17,0,2,0,0
2021-03-25,144956946,69007934,19627356,2740779,2446385,9199131,2006671,5,43,17,0,2,0,0
2021-03-26,173774812,72923754,28209301,2871132,2852634,9427141,2892646,5,100,38,0,4,0,0
2021-03-27,156719682,73649646,22870418,2989354,2670618,9462937,2211856,5,52,21,0,2,0,0
2021-03-28,155242344,74256836,22700993,3097630,2690069,9477519,2212768,5,52,21,0,2,0,0
2021-03-29,158738228,75374058,23203421,3162371,2795193,9780570,2230774,5,52,21,0,2,0,0
2021-03-30,161360558,76278765,23788755,3222682,2944884,10060486,2249214,5,52,21,0,2,0,0
2021-03-31,164582976,77596839,24248789,3314249,3087920,10358936,2271895,5,52,21,0,2,0,0
2021-04-01,168202866,79264331,24739030,3437234,3175748,10693234,2278824,5,52,21,0,2,0,0
2021-04-02,200453441,84037927,34256342,3627155,3771724,10753048,3367409,5,114,42,0,4,0,0
2021-04-03,181652259,84611908,27358883,3849073,3438035,10775617,2486127,5,59,23,0,2,0,0
2021-04-04,179130434,84906633,27088363,4062575,3470471,10788181,2488893,5,59,23,0,2,0,0
2021-04-05,182406385,85775488,27423305,4213599,3573535,11089076,2530810,5,59,23,0,2,0,0
2021-04-06,185073250,86532904,27917479,4310612,3665958,11300221,2622880,5,59,23,0,2,0,0
2021-04-07,189414446,87827139,28429602,4556738,3755866,11508472,2757064,5,59,23,0,2,0,0
2021-04-08,194059880,89347636,28980455,4930925,3837460,11738654,2902353,5,59,23,0,2,0,0
2021-04-09,232702286,94452871,41176748,5400817,4876144,11937831,4207295,5,122,44,0,4,0,0
2021-04-10,211086131,94810892,32817879,5989007,4233976,11970396,3252152,5,63,24,0,2,0,0
2021-04-11,207863875,94758176,32347628,6470776,4248571,11984076,3285083,5,63,24,0,2,0,0
